user_id,step,device_type,hour_of_day
U013423,id_verified,new_android,21
U013423,address_entered,new_android,21
U013424,app_open,old_android,8
U013424,signup_start,old_android,8
U013424,id_upload,old_android,8
U013424,id_verified,old_android,8
U013424,address_entered,old_android,8
U013424,account_funded,old_android,8
U013425,app_open,ios,18
U013425,signup_start,ios,18
U013425,id_upload,ios,18
U013426,app_open,ios,11
U013426,signup_start,ios,11
U013426,id_upload,ios,11
U013426,id_verified,ios,11
U013426,address_entered,ios,11
U013427,app_open,ios,11
U013428,app_open,ios,22
U013429,app_open,old_android,18
U013430,app_open,ios,18
U013430,signup_start,ios,18
U013430,id_upload,ios,18
U013431,app_open,new_android,9
U013431,signup_start,new_android,9
U013431,id_upload,new_android,9
U013431,id_verified,new_android,9
U013431,address_entered,new_android,9
U013431,account_funded,new_android,9
U013431,first_payment,new_android,9
U013432,app_open,new_android,8
U013432,signup_start,new_android,8
U013432,id_upload,new_android,8
U013432,id_verified,new_android,8
U013432,address_entered,new_android,8
U013432,account_funded,new_android,8
U013432,first_payment,new_android,8
U013433,app_open,new_android,11
U013433,signup_start,new_android,11
U013433,id_upload,new_android,11
U013434,app_open,ios,6
U013434,signup_start,ios,6
U013434,id_upload,ios,6
U013434,id_verified,ios,6
U013434,address_entered,ios,6
U013434,account_funded,ios,6
U013434,first_payment,ios,6
U013435,app_open,ios,19
U013436,app_open,ios,11
U013437,app_open,old_android,15
U013438,app_open,new_android,20
U013438,signup_start,new_android,20
U013438,id_upload,new_android,20
U013439,app_open,ios,12
U013439,signup_start,ios,12
U013439,id_upload,ios,12
U013439,id_verified,ios,12
U013439,address_entered,ios,12
U013439,account_funded,ios,12
U013439,first_payment,ios,12
U013440,app_open,new_android,9
U013441,app_open,ios,14
U013441,signup_start,ios,14
U013441,id_upload,ios,14
U013441,id_verified,ios,14
U013441,address_entered,ios,14
U013442,app_open,ios,22
U013443,app_open,new_android,19
U013443,signup_start,new_android,19
U013443,id_upload,new_android,19
U013443,id_verified,new_android,19
U013443,address_entered,new_android,19
U013443,account_funded,new_android,19
U013443,first_payment,new_android,19
U013444,app_open,ios,15
U013444,signup_start,ios,15
U013444,id_upload,ios,15
U013445,app_open,new_android,18
U013445,signup_start,new_android,18
U013445,id_upload,new_android,18
U013445,id_verified,new_android,18
U013445,address_entered,new_android,18
U013446,app_open,new_android,19
U013446,signup_start,new_android,19
U013446,id_upload,new_android,19
U013447,app_open,ios,9
U013447,signup_start,ios,9
U013447,id_upload,ios,9
U013448,app_open,new_android,7
U013448,signup_start,new_android,7
U013448,id_upload,new_android,7
U013448,id_verified,new_android,7
U013448,address_entered,new_android,7
U013448,account_funded,new_android,7
U013448,first_payment,new_android,7
U013449,app_open,new_android,13
U013449,signup_start,new_android,13
U013449,id_upload,new_android,13
U013450,app_open,new_android,15
U013450,signup_start,new_android,15
U013450,id_upload,new_android,15
U013450,id_verified,new_android,15
U013450,address_entered,new_android,15
U013451,app_open,ios,19
U013452,app_open,old_android,12
U013452,signup_start,old_android,12
U013453,app_open,new_android,21
U013453,signup_start,new_android,21
U013453,id_upload,new_android,21
U013453,id_verified,new_android,21
U013453,address_entered,new_android,21
U013453,account_funded,new_android,21
U013453,first_payment,new_android,21
U013454,app_open,ios,20
U013454,signup_start,ios,20
U013454,id_upload,ios,20
U013454,id_verified,ios,20
U013455,app_open,new_android,17
U013456,app_open,old_android,9
U013456,signup_start,old_android,9
U013457,app_open,new_android,7
U013457,signup_start,new_android,7
U013457,id_upload,new_android,7
U013457,id_verified,new_android,7
U013457,address_entered,new_android,7
U013458,app_open,ios,17
U013459,app_open,new_android,18
U013459,signup_start,new_android,18
U013459,id_upload,new_android,18
U013459,id_verified,new_android,18
U013459,address_entered,new_android,18
U013459,account_funded,new_android,18
U013459,first_payment,new_android,18
U013460,app_open,old_android,9
U013460,signup_start,old_android,9
U013460,id_upload,old_android,9
U013461,app_open,new_android,14
U013461,signup_start,new_android,14
U013461,id_upload,new_android,14
U013462,app_open,ios,21
U013462,signup_start,ios,21
U013462,id_upload,ios,21
U013462,id_verified,ios,21
U013462,address_entered,ios,21
U013462,account_funded,ios,21
U013462,first_payment,ios,21
U013463,app_open,old_android,16
U013463,signup_start,old_android,16
U013463,id_upload,old_android,16
U013463,id_verified,old_android,16
U013463,address_entered,old_android,16
U013464,app_open,ios,8
U013464,signup_start,ios,8
U013464,id_upload,ios,8
U013464,id_verified,ios,8
U013464,address_entered,ios,8
U013464,account_funded,ios,8
U013464,first_payment,ios,8
U013465,app_open,old_android,9
U013466,app_open,ios,21
U013467,app_open,new_android,20
U013467,signup_start,new_android,20
U013467,id_upload,new_android,20
U013467,id_verified,new_android,20
U013468,app_open,new_android,16
U013469,app_open,new_android,8
U013469,signup_start,new_android,8
U013469,id_upload,new_android,8
U013469,id_verified,new_android,8
U013469,address_entered,new_android,8
U013469,account_funded,new_android,8
U013469,first_payment,new_android,8
U013470,app_open,ios,7
U013470,signup_start,ios,7
U013470,id_upload,ios,7
U013471,app_open,new_android,5
U013471,signup_start,new_android,5
U013471,id_upload,new_android,5
U013471,id_verified,new_android,5
U013471,address_entered,new_android,5
U013471,account_funded,new_android,5
U013471,first_payment,new_android,5
U013472,app_open,new_android,3
U013473,app_open,new_android,8
U013473,signup_start,new_android,8
U013474,app_open,ios,14
U013474,signup_start,ios,14
U013474,id_upload,ios,14
U013474,id_verified,ios,14
U013474,address_entered,ios,14
U013474,account_funded,ios,14
U013474,first_payment,ios,14
U013475,app_open,ios,19
U013475,signup_start,ios,19
U013475,id_upload,ios,19
U013475,id_verified,ios,19
U013475,address_entered,ios,19
U013475,account_funded,ios,19
U013475,first_payment,ios,19
U013476,app_open,ios,6
U013477,app_open,old_android,2
U013478,app_open,new_android,14
U013478,signup_start,new_android,14
U013478,id_upload,new_android,14
U013479,app_open,new_android,10
U013479,signup_start,new_android,10
U013479,id_upload,new_android,10
U013479,id_verified,new_android,10
U013479,address_entered,new_android,10
U013479,account_funded,new_android,10
U013479,first_payment,new_android,10
U013480,app_open,ios,11
U013481,app_open,ios,13
U013481,signup_start,ios,13
U013481,id_upload,ios,13
U013482,app_open,old_android,11
U013483,app_open,ios,9
U013483,signup_start,ios,9
U013483,id_upload,ios,9
U013483,id_verified,ios,9
U013483,address_entered,ios,9
U013483,account_funded,ios,9
U013483,first_payment,ios,9
U013484,app_open,ios,15
U013484,signup_start,ios,15
U013484,id_upload,ios,15
U013484,id_verified,ios,15
U013484,address_entered,ios,15
U013485,app_open,old_android,11
U013485,signup_start,old_android,11
U013485,id_upload,old_android,11
U013486,app_open,ios,19
U013486,signup_start,ios,19
U013487,app_open,ios,14
U013487,signup_start,ios,14
U013487,id_upload,ios,14
U013487,id_verified,ios,14
U013487,address_entered,ios,14
U013487,account_funded,ios,14
U013487,first_payment,ios,14
U013488,app_open,old_android,12
U013489,app_open,old_android,6
U013489,signup_start,old_android,6
U013489,id_upload,old_android,6
U013490,app_open,new_android,15
U013491,app_open,ios,19
U013491,signup_start,ios,19
U013491,id_upload,ios,19
U013491,id_verified,ios,19
U013491,address_entered,ios,19
U013491,account_funded,ios,19
U013491,first_payment,ios,19
U013492,app_open,ios,19
U013492,signup_start,ios,19
U013492,id_upload,ios,19
U013492,id_verified,ios,19
U013492,address_entered,ios,19
U013492,account_funded,ios,19
U013492,first_payment,ios,19
U013493,app_open,old_android,7
U013493,signup_start,old_android,7
U013493,id_upload,old_android,7
U013494,app_open,ios,10
U013494,signup_start,ios,10
U013494,id_upload,ios,10
U013494,id_verified,ios,10
U013494,address_entered,ios,10
U013494,account_funded,ios,10
U013495,app_open,ios,23
U013496,app_open,new_android,2
U013496,signup_start,new_android,2
U013496,id_upload,new_android,2
U013497,app_open,new_android,13
U013497,signup_start,new_android,13
U013497,id_upload,new_android,13
U013497,id_verified,new_android,13
U013497,address_entered,new_android,13
U013497,account_funded,new_android,13
U013497,first_payment,new_android,13
U013498,app_open,old_android,13
U013498,signup_start,old_android,13
U013498,id_upload,old_android,13
U013498,id_verified,old_android,13
U013498,address_entered,old_android,13
U013498,account_funded,old_android,13
U013498,first_payment,old_android,13
U013499,app_open,new_android,12
U013499,signup_start,new_android,12
U013499,id_upload,new_android,12
U013499,id_verified,new_android,12
U013499,address_entered,new_android,12
U013499,account_funded,new_android,12
U013499,first_payment,new_android,12
U013500,app_open,old_android,12
U013500,signup_start,old_android,12
U013500,id_upload,old_android,12
U013501,app_open,old_android,22
U013501,signup_start,old_android,22
U013501,id_upload,old_android,22
U013502,app_open,old_android,21
U013502,signup_start,old_android,21
U013502,id_upload,old_android,21
U013502,id_verified,old_android,21
U013502,address_entered,old_android,21
U013502,account_funded,old_android,21
U013502,first_payment,old_android,21
U013503,app_open,ios,10
U013503,signup_start,ios,10
U013503,id_upload,ios,10
U013503,id_verified,ios,10
U013503,address_entered,ios,10
U013503,account_funded,ios,10
U013503,first_payment,ios,10
U013504,app_open,new_android,21
U013504,signup_start,new_android,21
U013504,id_upload,new_android,21
U013504,id_verified,new_android,21
U013504,address_entered,new_android,21
U013504,account_funded,new_android,21
U013504,first_payment,new_android,21
U013505,app_open,new_android,6
U013505,signup_start,new_android,6
U013505,id_upload,new_android,6
U013506,app_open,new_android,13
U013506,signup_start,new_android,13
U013506,id_upload,new_android,13
U013507,app_open,ios,20
U013508,app_open,ios,23
U013508,signup_start,ios,23
U013508,id_upload,ios,23
U013508,id_verified,ios,23
U013508,address_entered,ios,23
U013508,account_funded,ios,23
U013508,first_payment,ios,23
U013509,app_open,ios,21
U013509,signup_start,ios,21
U013509,id_upload,ios,21
U013509,id_verified,ios,21
U013509,address_entered,ios,21
U013509,account_funded,ios,21
U013509,first_payment,ios,21
U013510,app_open,ios,10
U013510,signup_start,ios,10
U013510,id_upload,ios,10
U013511,app_open,ios,14
U013511,signup_start,ios,14
U013512,app_open,old_android,8
U013513,app_open,new_android,6
U013513,signup_start,new_android,6
U013513,id_upload,new_android,6
U013513,id_verified,new_android,6
U013513,address_entered,new_android,6
U013513,account_funded,new_android,6
U013513,first_payment,new_android,6
U013514,app_open,ios,15
U013514,signup_start,ios,15
U013514,id_upload,ios,15
U013514,id_verified,ios,15
U013514,address_entered,ios,15
U013515,app_open,ios,12
U013515,signup_start,ios,12
U013515,id_upload,ios,12
U013515,id_verified,ios,12
U013515,address_entered,ios,12
U013515,account_funded,ios,12
U013515,first_payment,ios,12
U013516,app_open,new_android,11
U013516,signup_start,new_android,11
U013516,id_upload,new_android,11
U013516,id_verified,new_android,11
U013516,address_entered,new_android,11
U013516,account_funded,new_android,11
U013516,first_payment,new_android,11
U013517,app_open,ios,16
U013518,app_open,old_android,10
U013518,signup_start,old_android,10
U013518,id_upload,old_android,10
U013518,id_verified,old_android,10
U013518,address_entered,old_android,10
U013518,account_funded,old_android,10
U013518,first_payment,old_android,10
U013519,app_open,new_android,8
U013520,app_open,old_android,12
U013520,signup_start,old_android,12
U013520,id_upload,old_android,12
U013521,app_open,new_android,10
U013521,signup_start,new_android,10
U013521,id_upload,new_android,10
U013522,app_open,ios,3
U013523,app_open,old_android,23
U013524,app_open,new_android,20
U013524,signup_start,new_android,20
U013524,id_upload,new_android,20
U013524,id_verified,new_android,20
U013524,address_entered,new_android,20
U013524,account_funded,new_android,20
U013524,first_payment,new_android,20
U013525,app_open,ios,9
U013525,signup_start,ios,9
U013525,id_upload,ios,9
U013526,app_open,ios,16
U013526,signup_start,ios,16
U013526,id_upload,ios,16
U013526,id_verified,ios,16
U013526,address_entered,ios,16
U013526,account_funded,ios,16
U013526,first_payment,ios,16
U013527,app_open,ios,19
U013527,signup_start,ios,19
U013527,id_upload,ios,19
U013527,id_verified,ios,19
U013527,address_entered,ios,19
U013527,account_funded,ios,19
U013527,first_payment,ios,19
U013528,app_open,new_android,11
U013529,app_open,new_android,13
U013530,app_open,ios,5
U013531,app_open,old_android,16
U013531,signup_start,old_android,16
U013531,id_upload,old_android,16
U013531,id_verified,old_android,16
U013531,address_entered,old_android,16
U013531,account_funded,old_android,16
U013531,first_payment,old_android,16
U013532,app_open,ios,7
U013533,app_open,new_android,22
U013533,signup_start,new_android,22
U013533,id_upload,new_android,22
U013533,id_verified,new_android,22
U013533,address_entered,new_android,22
U013533,account_funded,new_android,22
U013533,first_payment,new_android,22
U013534,app_open,ios,16
U013534,signup_start,ios,16
U013534,id_upload,ios,16
U013535,app_open,new_android,4
U013535,signup_start,new_android,4
U013535,id_upload,new_android,4
U013536,app_open,old_android,9
U013536,signup_start,old_android,9
U013536,id_upload,old_android,9
U013537,app_open,ios,19
U013538,app_open,ios,15
U013538,signup_start,ios,15
U013538,id_upload,ios,15
U013538,id_verified,ios,15
U013538,address_entered,ios,15
U013538,account_funded,ios,15
U013538,first_payment,ios,15
U013539,app_open,new_android,0
U013539,signup_start,new_android,0
U013539,id_upload,new_android,0
U013540,app_open,old_android,9
U013540,signup_start,old_android,9
U013541,app_open,new_android,16
U013541,signup_start,new_android,16
U013541,id_upload,new_android,16
U013542,app_open,new_android,8
U013543,app_open,ios,17
U013544,app_open,old_android,16
U013544,signup_start,old_android,16
U013544,id_upload,old_android,16
U013545,app_open,new_android,18
U013546,app_open,old_android,17
U013546,signup_start,old_android,17
U013547,app_open,new_android,22
U013547,signup_start,new_android,22
U013547,id_upload,new_android,22
U013547,id_verified,new_android,22
U013547,address_entered,new_android,22
U013547,account_funded,new_android,22
U013547,first_payment,new_android,22
U013548,app_open,old_android,16
U013548,signup_start,old_android,16
U013548,id_upload,old_android,16
U013548,id_verified,old_android,16
U013548,address_entered,old_android,16
U013548,account_funded,old_android,16
U013549,app_open,old_android,11
U013550,app_open,old_android,5
U013551,app_open,new_android,22
U013551,signup_start,new_android,22
U013551,id_upload,new_android,22
U013551,id_verified,new_android,22
U013551,address_entered,new_android,22
U013551,account_funded,new_android,22
U013551,first_payment,new_android,22
U013552,app_open,ios,18
U013552,signup_start,ios,18
U013553,app_open,new_android,8
U013553,signup_start,new_android,8
U013553,id_upload,new_android,8
U013554,app_open,ios,15
U013554,signup_start,ios,15
U013554,id_upload,ios,15
U013554,id_verified,ios,15
U013554,address_entered,ios,15
U013554,account_funded,ios,15
U013555,app_open,new_android,11
U013555,signup_start,new_android,11
U013555,id_upload,new_android,11
U013555,id_verified,new_android,11
U013555,address_entered,new_android,11
U013555,account_funded,new_android,11
U013555,first_payment,new_android,11
U013556,app_open,ios,17
U013557,app_open,new_android,12
U013558,app_open,ios,14
U013558,signup_start,ios,14
U013558,id_upload,ios,14
U013559,app_open,new_android,5
U013559,signup_start,new_android,5
U013559,id_upload,new_android,5
U013560,app_open,new_android,20
U013560,signup_start,new_android,20
U013560,id_upload,new_android,20
U013560,id_verified,new_android,20
U013560,address_entered,new_android,20
U013560,account_funded,new_android,20
U013560,first_payment,new_android,20
U013561,app_open,new_android,11
U013561,signup_start,new_android,11
U013561,id_upload,new_android,11
U013561,id_verified,new_android,11
U013561,address_entered,new_android,11
U013561,account_funded,new_android,11
U013561,first_payment,new_android,11
U013562,app_open,ios,14
U013562,signup_start,ios,14
U013562,id_upload,ios,14
U013563,app_open,ios,19
U013563,signup_start,ios,19
U013563,id_upload,ios,19
U013564,app_open,ios,9
U013564,signup_start,ios,9
U013564,id_upload,ios,9
U013565,app_open,new_android,16
U013566,app_open,new_android,5
U013566,signup_start,new_android,5
U013566,id_upload,new_android,5
U013566,id_verified,new_android,5
U013566,address_entered,new_android,5
U013566,account_funded,new_android,5
U013566,first_payment,new_android,5
U013567,app_open,new_android,11
U013568,app_open,new_android,17
U013568,signup_start,new_android,17
U013568,id_upload,new_android,17
U013568,id_verified,new_android,17
U013568,address_entered,new_android,17
U013568,account_funded,new_android,17
U013568,first_payment,new_android,17
U013569,app_open,ios,20
U013569,signup_start,ios,20
U013569,id_upload,ios,20
U013569,id_verified,ios,20
U013569,address_entered,ios,20
U013569,account_funded,ios,20
U013569,first_payment,ios,20
U013570,app_open,old_android,5
U013570,signup_start,old_android,5
U013570,id_upload,old_android,5
U013571,app_open,new_android,17
U013572,app_open,new_android,9
U013572,signup_start,new_android,9
U013572,id_upload,new_android,9
U013573,app_open,new_android,20
U013573,signup_start,new_android,20
U013573,id_upload,new_android,20
U013574,app_open,ios,12
U013574,signup_start,ios,12
U013575,app_open,new_android,14
U013575,signup_start,new_android,14
U013575,id_upload,new_android,14
U013575,id_verified,new_android,14
U013575,address_entered,new_android,14
U013575,account_funded,new_android,14
U013575,first_payment,new_android,14
U013576,app_open,ios,7
U013576,signup_start,ios,7
U013576,id_upload,ios,7
U013577,app_open,new_android,16
U013577,signup_start,new_android,16
U013577,id_upload,new_android,16
U013577,id_verified,new_android,16
U013577,address_entered,new_android,16
U013577,account_funded,new_android,16
U013577,first_payment,new_android,16
U013578,app_open,new_android,16
U013579,app_open,ios,19
U013579,signup_start,ios,19
U013579,id_upload,ios,19
U013579,id_verified,ios,19
U013579,address_entered,ios,19
U013580,app_open,new_android,17
U013581,app_open,new_android,7
U013581,signup_start,new_android,7
U013581,id_upload,new_android,7
U013582,app_open,new_android,4
U013582,signup_start,new_android,4
U013582,id_upload,new_android,4
U013583,app_open,new_android,11
U013584,app_open,new_android,20
U013585,app_open,ios,13
U013585,signup_start,ios,13
U013585,id_upload,ios,13
U013585,id_verified,ios,13
U013585,address_entered,ios,13
U013585,account_funded,ios,13
U013585,first_payment,ios,13
U013586,app_open,new_android,19
U013586,signup_start,new_android,19
U013586,id_upload,new_android,19
U013586,id_verified,new_android,19
U013586,address_entered,new_android,19
U013586,account_funded,new_android,19
U013586,first_payment,new_android,19
U013587,app_open,ios,13
U013587,signup_start,ios,13
U013587,id_upload,ios,13
U013587,id_verified,ios,13
U013587,address_entered,ios,13
U013587,account_funded,ios,13
U013587,first_payment,ios,13
U013588,app_open,new_android,8
U013588,signup_start,new_android,8
U013588,id_upload,new_android,8
U013588,id_verified,new_android,8
U013589,app_open,old_android,15
U013589,signup_start,old_android,15
U013589,id_upload,old_android,15
U013590,app_open,ios,14
U013591,app_open,new_android,10
U013591,signup_start,new_android,10
U013591,id_upload,new_android,10
U013591,id_verified,new_android,10
U013591,address_entered,new_android,10
U013591,account_funded,new_android,10
U013591,first_payment,new_android,10
U013592,app_open,old_android,15
U013592,signup_start,old_android,15
U013593,app_open,ios,11
U013593,signup_start,ios,11
U013593,id_upload,ios,11
U013594,app_open,ios,10
U013594,signup_start,ios,10
U013594,id_upload,ios,10
U013595,app_open,ios,18
U013595,signup_start,ios,18
U013595,id_upload,ios,18
U013596,app_open,ios,7
U013597,app_open,ios,11
U013598,app_open,ios,13
U013599,app_open,ios,9
U013599,signup_start,ios,9
U013599,id_upload,ios,9
U013599,id_verified,ios,9
U013599,address_entered,ios,9
U013599,account_funded,ios,9
U013599,first_payment,ios,9
U013600,app_open,new_android,10
U013600,signup_start,new_android,10
U013601,app_open,new_android,11
U013602,app_open,ios,23
U013602,signup_start,ios,23
U013602,id_upload,ios,23
U013603,app_open,new_android,7
U013603,signup_start,new_android,7
U013604,app_open,old_android,13
U013604,signup_start,old_android,13
U013604,id_upload,old_android,13
U013604,id_verified,old_android,13
U013604,address_entered,old_android,13
U013604,account_funded,old_android,13
U013604,first_payment,old_android,13
U013605,app_open,ios,8
U013606,app_open,ios,6
U013607,app_open,ios,6
U013607,signup_start,ios,6
U013607,id_upload,ios,6
U013608,app_open,ios,17
U013608,signup_start,ios,17
U013608,id_upload,ios,17
U013608,id_verified,ios,17
U013608,address_entered,ios,17
U013609,app_open,ios,21
U013610,app_open,old_android,5
U013611,app_open,new_android,20
U013612,app_open,ios,18
U013612,signup_start,ios,18
U013612,id_upload,ios,18
U013613,app_open,ios,18
U013613,signup_start,ios,18
U013613,id_upload,ios,18
U013614,app_open,new_android,16
U013614,signup_start,new_android,16
U013614,id_upload,new_android,16
U013614,id_verified,new_android,16
U013614,address_entered,new_android,16
U013614,account_funded,new_android,16
U013614,first_payment,new_android,16
U013615,app_open,ios,20
U013616,app_open,old_android,19
U013616,signup_start,old_android,19
U013616,id_upload,old_android,19
U013617,app_open,ios,19
U013617,signup_start,ios,19
U013617,id_upload,ios,19
U013617,id_verified,ios,19
U013617,address_entered,ios,19
U013618,app_open,old_android,17
U013618,signup_start,old_android,17
U013618,id_upload,old_android,17
U013619,app_open,old_android,6
U013620,app_open,old_android,13
U013620,signup_start,old_android,13
U013621,app_open,ios,10
U013621,signup_start,ios,10
U013621,id_upload,ios,10
U013622,app_open,new_android,19
U013622,signup_start,new_android,19
U013622,id_upload,new_android,19
U013622,id_verified,new_android,19
U013622,address_entered,new_android,19
U013623,app_open,new_android,12
U013623,signup_start,new_android,12
U013623,id_upload,new_android,12
U013624,app_open,ios,9
U013624,signup_start,ios,9
U013624,id_upload,ios,9
U013624,id_verified,ios,9
U013624,address_entered,ios,9
U013624,account_funded,ios,9
U013624,first_payment,ios,9
U013625,app_open,ios,6
U013626,app_open,new_android,12
U013626,signup_start,new_android,12
U013626,id_upload,new_android,12
U013626,id_verified,new_android,12
U013626,address_entered,new_android,12
U013627,app_open,ios,6
U013628,app_open,old_android,8
U013629,app_open,old_android,19
U013629,signup_start,old_android,19
U013629,id_upload,old_android,19
U013629,id_verified,old_android,19
U013629,address_entered,old_android,19
U013630,app_open,new_android,11
U013630,signup_start,new_android,11
U013630,id_upload,new_android,11
U013630,id_verified,new_android,11
U013630,address_entered,new_android,11
U013630,account_funded,new_android,11
U013630,first_payment,new_android,11
U013631,app_open,new_android,19
U013631,signup_start,new_android,19
U013631,id_upload,new_android,19
U013632,app_open,ios,15
U013632,signup_start,ios,15
U013632,id_upload,ios,15
U013632,id_verified,ios,15
U013632,address_entered,ios,15
U013632,account_funded,ios,15
U013633,app_open,old_android,20
U013633,signup_start,old_android,20
U013633,id_upload,old_android,20
U013633,id_verified,old_android,20
U013633,address_entered,old_android,20
U013633,account_funded,old_android,20
U013633,first_payment,old_android,20
U013634,app_open,new_android,13
U013635,app_open,new_android,18
U013636,app_open,ios,10
U013636,signup_start,ios,10
U013636,id_upload,ios,10
U013637,app_open,new_android,1
U013638,app_open,old_android,18
U013638,signup_start,old_android,18
U013638,id_upload,old_android,18
U013639,app_open,ios,11
U013639,signup_start,ios,11
U013639,id_upload,ios,11
U013639,id_verified,ios,11
U013639,address_entered,ios,11
U013639,account_funded,ios,11
U013639,first_payment,ios,11
U013640,app_open,new_android,6
U013640,signup_start,new_android,6
U013640,id_upload,new_android,6
U013641,app_open,ios,21
U013641,signup_start,ios,21
U013641,id_upload,ios,21
U013641,id_verified,ios,21
U013641,address_entered,ios,21
U013641,account_funded,ios,21
U013641,first_payment,ios,21
U013642,app_open,new_android,17
U013642,signup_start,new_android,17
U013642,id_upload,new_android,17
U013642,id_verified,new_android,17
U013642,address_entered,new_android,17
U013643,app_open,new_android,7
U013643,signup_start,new_android,7
U013643,id_upload,new_android,7
U013643,id_verified,new_android,7
U013643,address_entered,new_android,7
U013643,account_funded,new_android,7
U013643,first_payment,new_android,7
U013644,app_open,old_android,9
U013645,app_open,ios,20
U013645,signup_start,ios,20
U013645,id_upload,ios,20
U013645,id_verified,ios,20
U013645,address_entered,ios,20
U013645,account_funded,ios,20
U013645,first_payment,ios,20
U013646,app_open,new_android,10
U013646,signup_start,new_android,10
U013646,id_upload,new_android,10
U013646,id_verified,new_android,10
U013647,app_open,new_android,18
U013647,signup_start,new_android,18
U013647,id_upload,new_android,18
U013647,id_verified,new_android,18
U013647,address_entered,new_android,18
U013647,account_funded,new_android,18
U013647,first_payment,new_android,18
U013648,app_open,old_android,9
U013648,signup_start,old_android,9
U013648,id_upload,old_android,9
U013648,id_verified,old_android,9
U013648,address_entered,old_android,9
U013648,account_funded,old_android,9
U013648,first_payment,old_android,9
U013649,app_open,ios,21
U013649,signup_start,ios,21
U013649,id_upload,ios,21
U013650,app_open,new_android,20
U013650,signup_start,new_android,20
U013650,id_upload,new_android,20
U013650,id_verified,new_android,20
U013650,address_entered,new_android,20
U013650,account_funded,new_android,20
U013650,first_payment,new_android,20
U013651,app_open,new_android,7
U013651,signup_start,new_android,7
U013651,id_upload,new_android,7
U013652,app_open,new_android,17
U013652,signup_start,new_android,17
U013652,id_upload,new_android,17
U013652,id_verified,new_android,17
U013652,address_entered,new_android,17
U013652,account_funded,new_android,17
U013653,app_open,old_android,9
U013653,signup_start,old_android,9
U013653,id_upload,old_android,9
U013654,app_open,ios,5
U013654,signup_start,ios,5
U013654,id_upload,ios,5
U013654,id_verified,ios,5
U013654,address_entered,ios,5
U013654,account_funded,ios,5
U013654,first_payment,ios,5
U013655,app_open,ios,12
U013655,signup_start,ios,12
U013655,id_upload,ios,12
U013655,id_verified,ios,12
U013655,address_entered,ios,12
U013655,account_funded,ios,12
U013655,first_payment,ios,12
U013656,app_open,new_android,14
U013657,app_open,ios,4
U013657,signup_start,ios,4
U013657,id_upload,ios,4
U013657,id_verified,ios,4
U013657,address_entered,ios,4
U013657,account_funded,ios,4
U013657,first_payment,ios,4
U013658,app_open,new_android,15
U013659,app_open,new_android,17
U013659,signup_start,new_android,17
U013659,id_upload,new_android,17
U013659,id_verified,new_android,17
U013659,address_entered,new_android,17
U013659,account_funded,new_android,17
U013659,first_payment,new_android,17
U013660,app_open,ios,19
U013660,signup_start,ios,19
U013660,id_upload,ios,19
U013660,id_verified,ios,19
U013660,address_entered,ios,19
U013660,account_funded,ios,19
U013660,first_payment,ios,19
U013661,app_open,old_android,21
U013661,signup_start,old_android,21
U013661,id_upload,old_android,21
U013662,app_open,new_android,11
U013662,signup_start,new_android,11
U013662,id_upload,new_android,11
U013662,id_verified,new_android,11
U013662,address_entered,new_android,11
U013662,account_funded,new_android,11
U013662,first_payment,new_android,11
U013663,app_open,old_android,14
U013663,signup_start,old_android,14
U013663,id_upload,old_android,14
U013664,app_open,new_android,6
U013664,signup_start,new_android,6
U013665,app_open,ios,9
U013665,signup_start,ios,9
U013665,id_upload,ios,9
U013665,id_verified,ios,9
U013665,address_entered,ios,9
U013665,account_funded,ios,9
U013665,first_payment,ios,9
U013666,app_open,new_android,18
U013666,signup_start,new_android,18
U013666,id_upload,new_android,18
U013667,app_open,new_android,7
U013667,signup_start,new_android,7
U013667,id_upload,new_android,7
U013667,id_verified,new_android,7
U013668,app_open,ios,19
U013668,signup_start,ios,19
U013668,id_upload,ios,19
U013668,id_verified,ios,19
U013669,app_open,ios,6
U013669,signup_start,ios,6
U013669,id_upload,ios,6
U013670,app_open,new_android,8
U013671,app_open,ios,4
U013672,app_open,new_android,12
U013673,app_open,old_android,20
U013674,app_open,ios,11
U013675,app_open,ios,17
U013675,signup_start,ios,17
U013675,id_upload,ios,17
U013675,id_verified,ios,17
U013675,address_entered,ios,17
U013675,account_funded,ios,17
U013675,first_payment,ios,17
U013676,app_open,ios,3
U013676,signup_start,ios,3
U013677,app_open,ios,7
U013677,signup_start,ios,7
U013677,id_upload,ios,7
U013677,id_verified,ios,7
U013677,address_entered,ios,7
U013678,app_open,ios,16
U013678,signup_start,ios,16
U013678,id_upload,ios,16
U013678,id_verified,ios,16
U013678,address_entered,ios,16
U013679,app_open,ios,21
U013680,app_open,ios,13
U013680,signup_start,ios,13
U013680,id_upload,ios,13
U013681,app_open,new_android,7
U013681,signup_start,new_android,7
U013681,id_upload,new_android,7
U013681,id_verified,new_android,7
U013681,address_entered,new_android,7
U013682,app_open,new_android,16
U013682,signup_start,new_android,16
U013682,id_upload,new_android,16
U013682,id_verified,new_android,16
U013683,app_open,ios,15
U013684,app_open,new_android,13
U013684,signup_start,new_android,13
U013684,id_upload,new_android,13
U013684,id_verified,new_android,13
U013684,address_entered,new_android,13
U013684,account_funded,new_android,13
U013685,app_open,new_android,16
U013685,signup_start,new_android,16
U013685,id_upload,new_android,16
U013685,id_verified,new_android,16
