row_id,split
2997,train
2998,test
2999,train
3000,train
3001,train
3002,train
3003,test
3004,train
3005,train
3006,train
3007,train
3008,train
3009,train
3010,train
3011,train
3012,test
3013,test
3014,test
3015,train
3016,train
3017,test
3018,test
3019,train
3020,test
3021,train
3022,train
3023,test
3024,train
3025,train
3026,train
3027,train
3028,train
3029,test
3030,train
3031,train
3032,test
3033,test
3034,train
3035,test
3036,train
3037,test
3038,train
3039,train
3040,test
3041,train
3042,train
3043,train
3044,test
3045,train
3046,test
3047,train
3048,test
3049,train
3050,train
3051,train
3052,train
3053,train
3054,train
3055,train
3056,train
3057,test
3058,train
3059,train
3060,train
3061,test
3062,train
3063,test
3064,train
3065,train
3066,test
3067,test
3068,train
3069,test
3070,train
3071,test
3072,test
3073,test
3074,train
3075,train
3076,train
3077,train
3078,train
3079,train
3080,train
3081,train
3082,train
3083,train
3084,train
3085,train
3086,test
3087,train
3088,test
3089,train
3090,train
3091,train
3092,train
3093,test
3094,train
3095,train
3096,test
3097,train
3098,train
3099,train
3100,train
3101,train
3102,train
3103,train
3104,test
3105,train
3106,train
3107,test
3108,train
3109,train
3110,train
3111,train
3112,train
3113,test
3114,train
3115,train
3116,train
3117,train
3118,test
3119,test
3120,train
3121,train
3122,train
3123,train
3124,train
3125,train
3126,test
3127,train
3128,train
3129,test
3130,train
3131,train
3132,test
3133,train
3134,test
3135,train
3136,train
3137,train
3138,train
3139,train
3140,train
3141,train
3142,train
3143,test
3144,train
3145,test
3146,test
3147,train
3148,train
3149,train
3150,train
3151,train
3152,test
3153,test
3154,train
3155,test
3156,test
3157,train
3158,test
3159,train
3160,train
3161,train
3162,train
3163,train
3164,train
3165,train
3166,test
3167,train
3168,train
3169,train
3170,test
3171,train
3172,train
3173,train
3174,test
3175,train
3176,train
3177,train
3178,train
3179,test
3180,train
3181,train
3182,test
3183,train
3184,train
3185,train
3186,test
3187,train
3188,train
3189,train
3190,test
3191,train
3192,test
3193,train
3194,train
3195,train
3196,test
3197,train
3198,train
3199,test
3200,train
3201,train
3202,test
3203,test
3204,train
3205,train
3206,test
3207,train
3208,train
3209,train
3210,train
3211,train
3212,train
3213,test
3214,train
3215,train
3216,train
3217,train
3218,train
3219,train
3220,train
3221,test
3222,test
3223,test
3224,train
3225,test
3226,train
3227,train
3228,test
3229,test
3230,train
3231,train
3232,train
3233,train
3234,train
3235,test
3236,train
3237,train
3238,test
3239,train
3240,test
3241,train
3242,test
3243,train
3244,train
3245,test
3246,test
3247,test
3248,train
3249,train
3250,train
3251,train
3252,train
3253,train
3254,train
3255,test
3256,train
3257,train
3258,train
3259,test
3260,train
3261,train
3262,train
3263,train
3264,train
3265,test
3266,train
3267,train
3268,test
3269,test
3270,test
3271,test
3272,train
3273,train
3274,train
3275,test
3276,train
3277,train
3278,train
3279,train
3280,train
3281,train
3282,train
3283,train
3284,train
3285,train
3286,train
3287,test
3288,train
3289,train
3290,test
3291,test
3292,test
3293,test
3294,train
3295,train
3296,test
3297,train
3298,train
3299,train
3300,train
3301,train
3302,test
3303,train
3304,test
3305,train
3306,train
3307,test
3308,test
3309,train
3310,train
3311,train
3312,train
3313,train
3314,train
3315,train
3316,train
3317,test
3318,test
3319,test
3320,test
3321,test
3322,train
3323,test
3324,test
3325,test
3326,test
3327,test
3328,test
3329,train
3330,test
3331,train
3332,train
3333,train
3334,train
3335,train
3336,test
3337,train
3338,train
3339,train
3340,train
3341,train
3342,train
3343,train
3344,train
3345,test
3346,train
3347,train
3348,train
3349,train
3350,test
3351,train
3352,train
3353,train
3354,train
3355,train
3356,test
3357,test
3358,test
3359,train
3360,test
3361,train
3362,train
3363,train
3364,train
3365,test
3366,train
3367,test
3368,train
3369,train
3370,train
3371,train
3372,train
3373,train
3374,train
3375,train
3376,train
3377,train
3378,train
3379,train
3380,train
3381,train
3382,train
3383,train
3384,train
3385,train
3386,test
3387,train
3388,test
3389,test
3390,train
3391,train
3392,train
3393,train
3394,test
3395,train
3396,train
3397,train
3398,train
3399,train
3400,test
3401,train
3402,train
3403,train
3404,train
3405,train
3406,train
3407,train
3408,train
3409,train
3410,train
3411,train
3412,train
3413,test
3414,train
3415,test
3416,train
3417,test
3418,train
3419,train
3420,test
3421,train
3422,train
3423,train
3424,test
3425,test
3426,train
3427,train
3428,train
3429,test
3430,train
3431,train
3432,train
3433,train
3434,train
3435,train
3436,train
3437,train
3438,train
3439,test
3440,train
3441,train
3442,train
3443,train
3444,train
3445,train
3446,train
3447,train
3448,train
3449,train
3450,train
3451,train
3452,test
3453,train
3454,train
3455,train
3456,test
3457,train
3458,train
3459,train
3460,train
3461,train
3462,train
3463,train
3464,train
3465,test
3466,test
3467,train
3468,train
3469,train
3470,test
3471,train
3472,test
3473,train
3474,test
3475,train
3476,test
3477,train
3478,train
3479,test
3480,test
3481,train
3482,train
3483,train
3484,test
3485,train
3486,train
3487,train
3488,train
3489,train
3490,train
3491,train
3492,train
3493,train
3494,train
3495,test
3496,train
3497,test
3498,train
3499,test
3500,train
3501,train
3502,train
3503,test
3504,train
3505,test
3506,test
3507,test
3508,train
3509,train
3510,train
3511,train
3512,train
3513,train
3514,test
3515,test
3516,test
3517,train
3518,train
3519,train
3520,train
3521,train
3522,test
3523,test
3524,test
3525,train
3526,train
3527,train
3528,train
3529,test
3530,test
3531,test
3532,test
3533,train
3534,train
3535,train
3536,train
3537,train
3538,train
3539,train
3540,train
3541,train
3542,train
3543,test
3544,train
3545,train
3546,train
3547,train
3548,train
3549,train
3550,train
3551,train
3552,test
3553,train
3554,train
3555,train
3556,train
3557,train
3558,train
3559,train
3560,train
3561,train
3562,train
3563,train
3564,train
3565,train
3566,train
3567,train
3568,test
3569,train
3570,train
3571,train
3572,train
3573,test
3574,train
3575,test
3576,train
3577,train
3578,test
3579,train
3580,test
3581,test
3582,test
3583,train
3584,train
3585,test
3586,train
3587,train
3588,train
3589,train
3590,train
3591,test
3592,train
3593,test
3594,train
3595,train
3596,train
3597,train
3598,test
3599,test
3600,train
3601,test
3602,train
3603,train
3604,train
3605,test
3606,train
3607,train
3608,test
3609,train
3610,train
3611,test
3612,train
3613,train
3614,train
3615,train
3616,train
3617,train
3618,train
3619,test
3620,train
3621,train
3622,train
3623,train
3624,train
3625,train
3626,train
3627,test
3628,train
3629,train
3630,train
3631,train
3632,train
3633,train
3634,test
3635,test
3636,train
3637,train
3638,train
3639,train
3640,train
3641,test
3642,test
3643,train
3644,train
3645,train
3646,train
3647,train
3648,train
3649,test
3650,train
3651,train
3652,train
3653,train
3654,train
3655,train
3656,train
3657,train
3658,test
3659,train
3660,train
3661,train
3662,test
3663,train
3664,train
3665,train
3666,train
3667,train
3668,train
3669,train
3670,test
3671,train
3672,train
3673,train
3674,train
3675,train
3676,train
3677,train
3678,test
3679,test
3680,train
3681,train
3682,train
3683,train
3684,train
3685,train
3686,test
3687,train
3688,train
3689,test
3690,test
3691,test
3692,train
3693,train
3694,test
3695,train
3696,train
3697,train
3698,train
3699,train
3700,test
3701,test
3702,test
3703,train
3704,train
3705,train
3706,test
3707,train
3708,train
3709,test
3710,train
3711,test
3712,train
3713,train
3714,test
3715,train
3716,test
3717,train
3718,train
3719,train
3720,train
3721,train
3722,train
3723,train
3724,train
3725,test
3726,train
3727,test
3728,test
3729,train
3730,train
3731,test
3732,test
3733,train
3734,train
3735,train
3736,train
3737,train
3738,test
3739,test
3740,train
3741,test
3742,test
3743,train
3744,train
3745,train
3746,train
3747,train
3748,train
3749,train
3750,train
3751,train
3752,train
3753,train
3754,test
3755,train
3756,train
3757,test
3758,test
3759,test
3760,test
3761,train
3762,test
3763,train
3764,test
3765,test
3766,train
3767,train
3768,test
3769,train
3770,test
3771,test
3772,train
3773,train
3774,test
3775,train
3776,train
3777,train
3778,train
3779,train
3780,train
3781,train
3782,train
3783,test
3784,test
3785,train
3786,train
3787,train
3788,test
3789,train
3790,train
3791,test
3792,train
3793,test
3794,train
3795,train
3796,test
3797,test
3798,test
3799,train
3800,train
3801,train
3802,train
3803,test
3804,test
3805,train
3806,train
3807,train
3808,train
3809,train
3810,train
3811,train
3812,train
3813,train
3814,train
3815,train
3816,train
3817,train
3818,train
3819,train
3820,train
3821,train
3822,train
3823,train
3824,test
3825,train
3826,train
3827,test
3828,train
3829,train
3830,train
3831,train
3832,test
3833,train
3834,test
3835,train
3836,train
3837,test
3838,train
3839,train
3840,test
3841,train
3842,train
3843,train
3844,train
3845,train
3846,train
3847,test
3848,test
3849,train
3850,test
3851,test
3852,train
3853,train
3854,train
3855,test
3856,test
3857,train
3858,test
3859,train
3860,train
3861,train
3862,train
3863,train
3864,test
3865,train
3866,train
3867,train
3868,train
3869,train
3870,train
3871,train
3872,train
3873,train
3874,train
3875,train
3876,train
3877,train
3878,train
3879,train
3880,train
3881,train
3882,test
3883,test
3884,train
3885,train
3886,train
3887,train
3888,train
3889,test
3890,train
3891,test
3892,test
3893,test
3894,train
3895,train
3896,train
3897,train
3898,train
3899,test
3900,train
3901,test
3902,train
3903,train
3904,train
3905,train
3906,train
3907,test
3908,test
3909,train
3910,train
3911,train
3912,test
3913,test
3914,train
3915,test
3916,train
3917,train
3918,train
3919,train
3920,train
3921,test
3922,train
3923,test
3924,train
3925,test
3926,train
3927,train
3928,train
3929,train
3930,train
3931,test
3932,train
3933,train
3934,test
3935,train
3936,train
3937,test
3938,train
3939,train
3940,test
3941,train
3942,train
3943,test
3944,train
3945,train
3946,train
3947,train
3948,train
3949,test
3950,test
3951,train
3952,train
3953,train
3954,test
3955,train
3956,train
3957,train
3958,train
3959,train
3960,train
3961,train
3962,train
3963,train
3964,train
3965,train
3966,test
3967,train
3968,train
3969,train
3970,train
3971,train
3972,test
3973,train
3974,train
3975,test
3976,train
3977,train
3978,test
3979,train
3980,train
3981,train
3982,train
3983,test
3984,train
3985,train
3986,train
3987,train
3988,train
3989,test
3990,train
3991,test
3992,train
3993,train
3994,test
3995,train
3996,train
3997,train
3998,train
3999,train
4000,train
4001,train
4002,train
4003,train
4004,train
4005,train
4006,train
4007,train
4008,train
4009,train
4010,train
4011,train
4012,train
4013,train
4014,test
4015,test
4016,train
4017,test
4018,test
4019,train
4020,test
4021,test
4022,test
4023,test
4024,test
4025,test
4026,test
4027,train
4028,test
4029,train
4030,train
4031,train
4032,train
4033,test
4034,train
4035,train
4036,train
4037,train
4038,test
4039,train
4040,test
4041,train
4042,train
4043,train
4044,train
4045,test
4046,train
4047,test
4048,train
4049,test
4050,train
4051,train
4052,train
4053,test
4054,test
4055,train
4056,test
4057,train
4058,train
4059,test
4060,train
4061,train
4062,train
4063,train
4064,train
4065,train
4066,train
4067,test
4068,test
4069,train
4070,test
4071,train
4072,train
4073,test
4074,train
4075,train
4076,train
4077,test
4078,train
4079,train
4080,test
4081,train
4082,train
4083,test
4084,train
4085,train
4086,train
4087,train
4088,test
4089,train
4090,test
4091,train
4092,train
4093,train
4094,train
4095,train
4096,train
4097,train
4098,test
4099,test
4100,train
4101,train
4102,train
4103,test
4104,train
4105,train
4106,train
4107,test
4108,test
4109,train
4110,test
4111,test
4112,train
4113,train
4114,train
4115,train
4116,train
4117,train
4118,train
4119,train
4120,train
4121,train
4122,train
4123,train
4124,test
4125,test
4126,test
4127,test
4128,test
4129,train
4130,train
4131,train
4132,test
4133,train
4134,train
4135,train
4136,train
4137,train
4138,test
4139,train
4140,train
4141,test
4142,test
4143,train
4144,train
4145,train
4146,train
4147,test
4148,train
4149,test
4150,train
4151,test
4152,train
4153,test
4154,train
4155,train
4156,train
4157,test
4158,train
4159,test
4160,test
4161,test
4162,train
4163,test
4164,train
4165,test
4166,train
4167,train
4168,train
4169,train
4170,train
4171,train
4172,train
4173,test
4174,train
4175,train
4176,train
4177,test
4178,train
4179,test
4180,train
4181,train
4182,train
4183,train
4184,train
4185,train
4186,train
4187,train
4188,test
4189,train
4190,train
4191,train
4192,test
4193,test
4194,train
4195,test
4196,train
4197,train
4198,train
4199,train
4200,test
4201,train
4202,test
4203,test
4204,test
4205,test
4206,train
4207,train
4208,train
4209,train
4210,train
4211,test
4212,test
4213,train
4214,test
4215,train
4216,train
4217,train
4218,train
4219,train
4220,train
4221,train
4222,test
4223,train
4224,train
4225,test
4226,train
4227,test
4228,test
4229,test
4230,train
4231,train
4232,test
4233,test
4234,train
4235,train
4236,train
4237,test
4238,train
4239,train
4240,train
4241,train
4242,train
4243,test
4244,test
4245,train
4246,train
4247,train
4248,train
4249,test
4250,test
4251,train
4252,test
4253,train
4254,train
4255,train
4256,train
4257,test
4258,train
4259,test
4260,train
4261,train
4262,train
4263,test
4264,train
4265,test
4266,train
4267,test
4268,train
4269,train
4270,test
4271,train
4272,train
4273,train
4274,train
4275,test
4276,train
4277,train
4278,train
4279,test
4280,train
4281,train
4282,train
4283,train
4284,test
4285,test
4286,train
4287,test
4288,train
4289,train
4290,test
4291,train
4292,train
4293,test
4294,test
4295,test
4296,test
4297,test
4298,train
4299,test
4300,train
4301,test
4302,test
4303,train
4304,train
4305,train
4306,test
4307,train
4308,train
4309,train
4310,train
4311,test
4312,train
4313,train
4314,train
4315,test
4316,test
4317,train
4318,train
4319,train
4320,train
4321,train
4322,train
4323,train
4324,train
4325,test
4326,test
4327,train
4328,train
4329,test
4330,train
4331,test
4332,train
4333,train
4334,test
4335,test
4336,train
4337,test
4338,test
4339,test
4340,train
4341,train
4342,train
4343,train
4344,train
4345,test
4346,test
4347,test
4348,train
4349,train
4350,train
4351,train
4352,test
4353,train
4354,train
4355,train
4356,test
4357,train
4358,train
4359,train
4360,train
4361,test
4362,train
4363,train
4364,train
4365,train
4366,train
4367,train
4368,test
4369,train
4370,train
4371,train
4372,train
4373,train
4374,train
4375,test
4376,train
4377,train
4378,train
4379,test
4380,train
4381,train
4382,test
4383,train
4384,train
4385,train
4386,train
4387,train
4388,train
4389,train
4390,test
4391,test
4392,train
4393,train
4394,train
4395,train
4396,train
4397,train
4398,train
4399,train
4400,train
4401,test
4402,train
4403,train
4404,train
4405,train
4406,train
4407,train
4408,train
4409,train
4410,train
4411,train
4412,train
4413,train
4414,train
4415,train
4416,train
4417,test
4418,train
4419,train
4420,train
4421,train
4422,train
4423,train
4424,train
4425,test
4426,train
4427,train
4428,test
4429,train
4430,train
4431,train
4432,test
4433,train
4434,train
4435,train
4436,train
4437,train
4438,train
4439,train
4440,train
4441,train
4442,train
4443,train
4444,train
4445,test
4446,train
4447,test
4448,test
4449,train
4450,test
4451,train
4452,train
4453,test
4454,train
4455,train
4456,train
4457,train
4458,train
4459,train
4460,test
4461,train
4462,train
4463,train
4464,test
4465,train
4466,train
4467,train
4468,train
4469,train
4470,train
4471,train
4472,test
4473,train
4474,test
4475,train
4476,train
4477,train
4478,test
4479,train
4480,test
4481,train
4482,train
4483,train
4484,train
4485,test
4486,train
4487,train
4488,train
4489,test
4490,train
4491,train
4492,train
4493,test
4494,test
4495,train
4496,train
4497,train
4498,train
4499,train
4500,train
4501,train
4502,train
4503,train
4504,train
4505,train
4506,train
4507,train
4508,train
4509,test
4510,train
4511,train
4512,test
4513,train
4514,test
4515,train
4516,train
4517,train
4518,train
4519,train
4520,test
4521,test
4522,test
4523,train
4524,train
4525,train
4526,train
4527,test
4528,train
4529,train
4530,train
4531,test
4532,train
4533,train
4534,train
4535,train
4536,test
4537,train
4538,train
4539,train
4540,test
4541,test
4542,train
4543,train
4544,test
4545,train
4546,train
4547,train
4548,train
4549,test
4550,train
4551,train
4552,train
4553,train
4554,train
4555,train
4556,train
4557,train
4558,test
4559,test
4560,train
4561,train
4562,test
4563,train
4564,train
4565,train
4566,train
4567,train
4568,train
4569,train
4570,train
4571,test
4572,train
4573,test
4574,train
4575,train
4576,test
4577,train
4578,test
4579,train
4580,train
4581,train
4582,train
4583,test
4584,train
4585,train
4586,test
4587,test
4588,test
4589,train
4590,test
4591,train
4592,train
4593,train
4594,test
4595,train
4596,train
4597,train
4598,test
4599,train
4600,train
4601,train
4602,train
4603,test
4604,test
4605,test
4606,test
4607,train
4608,train
4609,train
4610,train
4611,train
4612,train
4613,train
4614,train
4615,test
4616,train
4617,train
4618,train
4619,test
4620,train
4621,train
4622,train
4623,test
4624,train
4625,train
4626,test
4627,test
4628,test
4629,test
4630,test
4631,train
4632,train
4633,train
4634,train
4635,test
4636,train
4637,train
4638,train
4639,train
4640,train
4641,train
4642,test
4643,train
4644,train
4645,test
4646,train
4647,train
4648,train
4649,train
4650,train
4651,test
4652,test
4653,train
4654,train
4655,train
4656,train
4657,test
4658,train
4659,test
4660,train
4661,train
4662,train
4663,train
4664,train
4665,test
4666,train
4667,test
4668,train
4669,train
4670,test
4671,test
4672,test
4673,train
4674,test
4675,train
4676,train
4677,test
4678,test
4679,train
4680,train
4681,test
4682,train
4683,train
4684,train
4685,test
4686,train
4687,train
4688,test
4689,train
4690,train
4691,train
4692,train
4693,train
4694,train
4695,test
4696,train
4697,test
4698,test
4699,train
4700,train
4701,train
4702,train
4703,train
4704,train
4705,train
4706,train
4707,test
4708,train
4709,test
4710,test
4711,train
4712,train
4713,train
4714,train
4715,train
4716,train
4717,test
4718,test
4719,train
4720,train
4721,train
4722,train
4723,test
4724,test
4725,train
4726,test
4727,train
4728,test
4729,test
4730,train
4731,train
4732,train
4733,train
4734,train
4735,test
4736,train
4737,train
4738,test
4739,test
4740,train
4741,train
4742,test
4743,test
4744,train
4745,test
4746,train
4747,train
4748,test
4749,train
4750,train
4751,test
4752,test
4753,test
4754,train
4755,train
4756,test
4757,test
4758,train
4759,train
4760,test
4761,train
4762,train
4763,train
4764,train
4765,test
4766,train
4767,test
4768,train
4769,test
4770,train
4771,train
4772,test
4773,train
4774,train
4775,train
4776,test
4777,train
4778,train
4779,train
4780,train
4781,train
4782,test
4783,train
4784,train
4785,train
4786,train
4787,test
4788,train
4789,test
4790,train
4791,train
4792,train
4793,test
4794,train
4795,train
4796,train
4797,train
4798,train
4799,test
4800,test
4801,test
4802,test
4803,test
4804,train
4805,train
4806,train
4807,train
4808,test
4809,train
4810,test
4811,train
4812,train
4813,train
4814,test
4815,train
4816,train
4817,train
4818,train
4819,test
4820,train
4821,test
4822,train
4823,test
4824,train
4825,train
4826,train
4827,test
4828,train
4829,train
4830,train
4831,train
4832,train
4833,train
4834,train
4835,test
4836,test
4837,train
4838,train
4839,test
4840,test
4841,train
4842,train
4843,train
4844,train
4845,train
4846,train
4847,train
4848,train
4849,test
4850,test
4851,train
4852,test
4853,train
4854,test
4855,train
4856,test
4857,test
4858,test
4859,train
4860,train
4861,train
4862,train
4863,test
4864,train
4865,test
4866,train
4867,train
4868,train
4869,train
4870,test
4871,train
4872,train
4873,test
4874,test
4875,train
4876,train
4877,train
4878,test
4879,test
4880,test
4881,train
4882,test
4883,train
4884,train
4885,test
4886,train
4887,train
4888,test
4889,test
4890,test
4891,test
4892,train
4893,train
4894,train
4895,test
4896,test
4897,train
4898,test
4899,train
4900,train
4901,test
4902,test
4903,train
4904,train
4905,train
4906,test
4907,test
4908,train
4909,test
4910,train
4911,train
4912,train
4913,train
4914,train
4915,test
4916,test
4917,train
4918,train
4919,train
4920,train
4921,train
4922,train
4923,train
4924,test
4925,train
4926,test
4927,test
4928,test
4929,train
4930,test
4931,test
4932,train
4933,train
4934,train
4935,train
4936,train
4937,train
4938,train
4939,train
4940,train
4941,train
4942,train
4943,test
4944,train
4945,test
4946,test
4947,train
4948,train
4949,train
4950,train
4951,train
4952,train
4953,train
4954,train
4955,train
4956,test
4957,test
4958,train
4959,train
4960,train
4961,train
4962,train
4963,train
4964,train
4965,test
4966,test
4967,test
4968,train
4969,test
4970,train
4971,train
4972,test
4973,train
4974,test
4975,train
4976,train
4977,train
4978,train
4979,train
4980,train
4981,train
4982,train
4983,train
4984,train
4985,test
4986,train
4987,test
4988,test
4989,test
4990,train
4991,test
4992,train
4993,test
4994,train
4995,train
4996,test
4997,train
4998,test
4999,train
5000,train
5001,train
5002,train
5003,train
5004,train
5005,test
5006,train
5007,train
5008,train
5009,test
5010,train
5011,test
5012,train
5013,train
5014,train
5015,train
5016,test
5017,train
5018,test
5019,test
5020,test
5021,train
5022,train
5023,train
5024,test
5025,train
5026,train
5027,train
5028,test
5029,train
5030,test
5031,train
5032,train
5033,train
5034,train
5035,train
5036,train
5037,test
5038,train
5039,test
5040,test
5041,train
5042,train
5043,train
5044,test
5045,train
5046,test
5047,train
5048,test
5049,test
5050,train
5051,test
5052,train
5053,train
5054,train
5055,test
5056,train
5057,test
5058,train
5059,train
5060,test
5061,train
5062,test
5063,test
5064,train
5065,test
5066,test
5067,train
5068,train
5069,train
5070,train
5071,train
5072,train
5073,train
5074,test
5075,train
5076,train
5077,test
5078,train
5079,train
5080,train
5081,train
5082,test
5083,train
5084,train
5085,test
5086,train
5087,train
5088,train
5089,train
5090,train
5091,train
5092,train
5093,test
5094,train
5095,train
5096,train
5097,train
5098,test
5099,train
5100,train
5101,train
5102,train
5103,train
5104,train
5105,train
5106,train
5107,test
5108,test
5109,test
5110,test
5111,test
5112,test
5113,train
5114,train
5115,train
5116,test
5117,train
5118,test
5119,train
5120,train
5121,train
5122,train
5123,train
5124,train
5125,train
5126,train
5127,test
5128,train
5129,test
5130,train
5131,train
5132,test
5133,train
5134,test
5135,test
5136,train
5137,train
5138,test
5139,test
5140,train
5141,train
5142,train
5143,train
5144,train
5145,train
5146,train
5147,test
5148,train
5149,test
5150,train
5151,train
5152,train
5153,test
5154,train
5155,train
5156,train
5157,train
5158,train
5159,train
5160,train
5161,train
5162,test
5163,train
5164,test
5165,train
5166,train
5167,train
5168,train
5169,train
5170,train
5171,test
5172,train
5173,train
5174,test
5175,train
5176,train
5177,test
5178,train
5179,train
5180,train
5181,train
5182,train
5183,train
5184,train
5185,test
5186,train
5187,train
5188,test
5189,test
5190,train
5191,train
5192,train
5193,train
5194,train
5195,test
5196,train
5197,train
5198,train
5199,test
5200,train
5201,test
5202,train
5203,train
5204,test
5205,test
5206,train
5207,test
5208,train
5209,test
5210,train
5211,train
5212,test
5213,test
5214,test
5215,train
5216,test
5217,test
5218,train
5219,test
5220,test
5221,test
5222,test
5223,train
5224,train
5225,train
5226,train
5227,train
5228,train
5229,test
5230,train
5231,train
5232,train
5233,train
5234,train
5235,test
5236,train
5237,train
5238,test
5239,train
5240,train
5241,train
5242,train
5243,train
5244,test
5245,train
5246,train
5247,train
5248,train
5249,train
5250,train
5251,train
5252,train
5253,test
5254,test
5255,train
5256,test
5257,train
5258,train
5259,train
5260,test
5261,test
5262,test
5263,test
5264,test
5265,test
5266,test
5267,test
5268,train
5269,train
5270,test
5271,train
5272,test
5273,train
5274,train
5275,test
5276,train
5277,test
5278,test
5279,test
5280,train
5281,test
5282,test
5283,test
5284,train
5285,test
5286,train
5287,test
5288,train
5289,train
5290,test
5291,train
5292,train
5293,train
5294,train
5295,train
5296,train
5297,train
5298,train
5299,test
5300,test
5301,test
5302,train
5303,train
5304,train
5305,train
5306,train
5307,test
5308,train
5309,train
5310,train
5311,train
5312,test
5313,train
5314,test
5315,test
5316,test
5317,train
5318,train
5319,train
5320,train
5321,test
5322,train
5323,test
5324,train
5325,train
5326,test
5327,test
5328,train
5329,train
5330,train
5331,test
5332,train
5333,train
5334,train
5335,test
5336,train
5337,train
5338,test
5339,train
5340,train
5341,train
5342,test
5343,test
5344,train
5345,test
5346,test
5347,train
5348,train
5349,train
5350,test
5351,test
5352,train
5353,test
5354,train
5355,train
5356,train
5357,train
5358,train
5359,train
5360,train
5361,train
5362,test
5363,test
5364,test
5365,train
5366,train
5367,train
5368,test
5369,train
5370,train
5371,test
5372,train
5373,train
5374,train
5375,test
5376,test
5377,train
5378,test
5379,train
5380,test
5381,train
5382,train
5383,test
5384,test
5385,train
5386,train
5387,train
5388,train
5389,train
5390,test
5391,test
5392,test
5393,train
5394,test
5395,test
5396,test
5397,test
5398,test
5399,train
5400,train
5401,test
5402,test
5403,train
5404,train
5405,test
5406,train
5407,train
5408,test
5409,test
5410,test
5411,test
5412,train
5413,train
5414,train
5415,train
5416,test
5417,train
5418,test
5419,train
5420,train
5421,train
5422,test
5423,train
5424,train
5425,train
5426,train
5427,train
5428,train
5429,train
5430,train
5431,train
5432,train
5433,test
5434,test
5435,test
5436,train
5437,test
5438,train
5439,train
5440,train
5441,train
5442,train
5443,train
5444,train
5445,test
5446,train
5447,train
5448,test
5449,train
5450,train
5451,train
5452,train
5453,test
5454,test
5455,train
