date,crypto_usd,fiat_eurusd,equity_index
2022-08-05,25680.395866,1.298466,4798.344873
2022-08-06,25764.656708,1.297085,4878.472461
2022-08-07,25967.199779,1.294756,4851.797583
2022-08-08,25011.7145,1.292729,4874.660907
2022-08-09,24225.701112,1.295584,4750.656031
2022-08-10,23695.887378,1.296446,4769.054985
2022-08-11,23426.759342,1.297918,4876.326702
2022-08-12,23673.360572,1.303413,4902.082069
2022-08-13,23381.768984,1.296664,4911.98056
2022-08-14,24133.89724,1.300509,4879.874302
2022-08-15,24408.757102,1.320886,4905.124031
2022-08-16,23518.34341,1.319857,4913.117275
2022-08-17,23300.741942,1.321197,4894.944351
2022-08-18,21719.280738,1.320521,4830.621607
2022-08-19,21278.013097,1.326476,4820.332366
2022-08-20,21203.682683,1.334351,4839.000517
2022-08-21,21463.770842,1.351553,4887.246784
2022-08-22,21540.783043,1.361557,4915.520327
2022-08-23,22280.910088,1.364061,4920.029745
2022-08-24,21575.352045,1.360345,5003.403759
2022-08-25,22218.876557,1.370735,4920.758538
2022-08-26,23047.526718,1.379095,4950.707381
2022-08-27,23601.814205,1.376187,4924.562047
2022-08-28,23182.385776,1.377428,5022.470803
2022-08-29,22741.96506,1.382314,4999.744375
2022-08-30,23166.912669,1.3877,5058.67141
2022-08-31,23896.236128,1.394606,5100.351244
2022-09-01,22313.273943,1.396119,5113.103658
2022-09-02,24039.861688,1.394836,5065.378426
2022-09-03,23181.268195,1.394046,5116.572586
2022-09-04,24467.218106,1.384386,5144.239762
2022-09-05,24547.611402,1.388176,5078.598467
2022-09-06,23858.093826,1.382482,5076.472875
2022-09-07,25057.408586,1.380106,5122.565732
2022-09-08,24593.47437,1.372799,5065.882262
2022-09-09,23260.895562,1.371017,5099.715027
2022-09-10,24354.767998,1.362752,5100.922956
2022-09-11,22984.437703,1.362479,5080.649321
2022-09-12,22192.916133,1.369209,5105.057467
2022-09-13,21249.437598,1.374743,5129.160722
2022-09-14,20100.06971,1.388904,5146.754898
2022-09-15,19723.213944,1.380757,5129.384154
2022-09-16,20308.734623,1.375666,5274.275779
2022-09-17,22087.347587,1.372322,5302.615983
2022-09-18,21304.762298,1.375513,5274.756512
2022-09-19,22183.592302,1.375344,5359.297879
2022-09-20,22075.10253,1.368356,5231.671194
2022-09-21,22284.301681,1.359872,5201.475718
2022-09-22,22248.677574,1.379445,5271.782826
2022-09-23,22292.336165,1.394811,5263.563162
2022-09-24,21883.360757,1.398364,5253.385058
2022-09-25,21784.607174,1.399407,5276.628275
2022-09-26,20754.149524,1.393455,5305.164213
2022-09-27,20293.299712,1.391721,5323.997287
2022-09-28,20714.715416,1.396769,5328.303682
2022-09-29,21212.767767,1.402775,5360.72202
2022-09-30,22302.767914,1.394739,5402.428954
2022-10-01,21891.935702,1.39955,5304.88445
2022-10-02,21225.856594,1.394327,5410.69163
2022-10-03,20621.257534,1.396998,5461.912176
2022-10-04,21964.724364,1.402587,5450.129909
2022-10-05,22815.037249,1.396378,5435.761039
2022-10-06,23179.342447,1.399627,5444.656004
2022-10-07,24815.729588,1.401189,5516.925046
2022-10-08,25506.14877,1.383599,5467.845216
2022-10-09,24803.602842,1.382187,5525.977798
2022-10-10,23839.505443,1.38305,5565.436085
2022-10-11,23642.899494,1.382217,5637.265692
2022-10-12,24833.148267,1.392489,5663.152818
2022-10-13,25963.820721,1.395199,5670.119781
2022-10-14,27016.840789,1.396045,5734.072257
2022-10-15,26481.663527,1.394427,5605.864465
2022-10-16,25339.490351,1.38961,5635.660721
2022-10-17,25616.38901,1.388462,5660.502344
2022-10-18,24002.633946,1.37966,5657.514404
2022-10-19,24082.349613,1.370735,5574.652976
2022-10-20,25318.031465,1.386394,5566.221957
2022-10-21,24795.664035,1.386339,5557.797413
2022-10-22,27244.306832,1.382865,5548.98212
2022-10-23,28371.985123,1.383786,5678.214109
2022-10-24,27387.821552,1.383516,5691.955482
2022-10-25,25990.034345,1.381274,5688.761321
2022-10-26,27142.565599,1.37583,5635.897958
2022-10-27,28800.929289,1.366152,5588.013998
2022-10-28,29450.046836,1.363231,5685.856118
2022-10-29,29442.25894,1.356664,5734.477421
2022-10-30,30164.524912,1.353866,5750.601144
2022-10-31,30144.531938,1.352113,5714.11511
2022-11-01,29667.894544,1.351904,5776.416243
2022-11-02,28502.383648,1.345823,5789.357075
2022-11-03,30536.045853,1.342487,5891.068253
2022-11-04,30577.944,1.333764,5895.412036
2022-11-05,29214.109303,1.334605,5924.528657
2022-11-06,30731.430903,1.337537,5864.391457
2022-11-07,30850.346939,1.341242,5865.608872
2022-11-08,31855.370369,1.34629,5837.637289
2022-11-09,32873.480217,1.338272,5859.39594
2022-11-10,32524.677663,1.328285,5780.649617
2022-11-11,33066.350958,1.335073,5707.776413
2022-11-12,32361.228892,1.344473,5712.641559
2022-11-13,30973.083328,1.352321,5672.993723
2022-11-14,29818.269575,1.350347,5635.127065
2022-11-15,29853.937689,1.344231,5632.598038
2022-11-16,30564.184126,1.337875,5613.310952
2022-11-17,31254.519274,1.338167,5541.084209
2022-11-18,32871.704199,1.334339,5508.654333
2022-11-19,32307.735527,1.328954,5476.778955
2022-11-20,31498.023272,1.322658,5414.961778
2022-11-21,30937.657797,1.31755,5426.981104
2022-11-22,27545.049254,1.320019,5439.569632
2022-11-23,27421.45418,1.315547,5534.442248
2022-11-24,27263.675029,1.316528,5527.103496
2022-11-25,26275.031859,1.315739,5508.739376
2022-11-26,27132.145811,1.322895,5581.687843
2022-11-27,27513.239369,1.32157,5538.394854
2022-11-28,29018.463221,1.314688,5606.582366
2022-11-29,29370.216246,1.312444,5581.357326
2022-11-30,30371.79365,1.313027,5613.535173
2022-12-01,30255.2655,1.31528,5541.781675
2022-12-02,30254.281895,1.308225,5690.068803
2022-12-03,27066.759914,1.314566,5797.659024
2022-12-04,25630.403884,1.316693,5740.857937
2022-12-05,25145.521268,1.30806,5783.716227
2022-12-06,26106.777172,1.314857,5763.980272
2022-12-07,25644.38739,1.319906,5769.811742
2022-12-08,25141.008754,1.325005,5784.856946
2022-12-09,25730.248026,1.318003,5719.55707
2022-12-10,25070.290483,1.314772,5694.711819
2022-12-11,24424.992112,1.314153,5717.945147
2022-12-12,24050.026007,1.309468,5716.549642
2022-12-13,24769.445787,1.311635,5756.52899
2022-12-14,26807.022436,1.315465,5799.425485
2022-12-15,26594.135152,1.314365,5952.490886
2022-12-16,26789.45228,1.312784,5926.657159
2022-12-17,27028.497164,1.320345,5909.483942
2022-12-18,27461.743275,1.319762,5920.188324
2022-12-19,26693.680258,1.323194,5979.421978
2022-12-20,29106.144362,1.321349,5927.057989
2022-12-21,28987.880863,1.32968,5933.199354
2022-12-22,28594.066211,1.313213,5882.5325
2022-12-23,27273.294187,1.322535,5923.244096
2022-12-24,30338.202859,1.321195,5952.202038
2022-12-25,32027.477566,1.319908,6066.526807
2022-12-26,33393.714334,1.314845,6159.877889
2022-12-27,34270.920986,1.314196,6189.675858
2022-12-28,34757.027453,1.310026,6302.859527
2022-12-29,37500.34136,1.308846,6349.838304
2022-12-30,36841.137668,1.302509,6295.090862
2022-12-31,34755.830203,1.289683,6371.251745
2023-01-01,34631.251515,1.275294,6304.666024
2023-01-02,35400.457661,1.273487,6309.255814
2023-01-03,37893.514744,1.278566,6338.73304
2023-01-04,38311.777328,1.278523,6338.687129
2023-01-05,38528.09187,1.276535,6447.28289
2023-01-06,37992.142218,1.276838,6445.226843
2023-01-07,38151.847222,1.285269,6502.951483
2023-01-08,38861.898653,1.289455,6527.156572
2023-01-09,40378.426801,1.287152,6570.360526
2023-01-10,40636.44544,1.290857,6466.900289
2023-01-11,40460.460577,1.301205,6429.049988
2023-01-12,40307.606599,1.306232,6437.635507
2023-01-13,38487.54734,1.314341,6440.326196
2023-01-14,38011.087483,1.318908,6568.601064
2023-01-15,38796.398412,1.311781,6514.295549
2023-01-16,38248.855957,1.311128,6413.663325
2023-01-17,40173.79596,1.305886,6482.681924
2023-01-18,39493.410743,1.315937,6491.933119
2023-01-19,40262.720267,1.316784,6573.517946
2023-01-20,41542.940436,1.32686,6494.268579
2023-01-21,41011.224581,1.325508,6570.836431
2023-01-22,40846.518699,1.322001,6698.837831
2023-01-23,41627.892823,1.331576,6703.544676
2023-01-24,42879.931241,1.320712,6649.959036
2023-01-25,41627.526191,1.325466,6637.218269
2023-01-26,40047.673404,1.322777,6524.260818
2023-01-27,37837.461673,1.312661,6445.076872
2023-01-28,34918.454712,1.310931,6514.862462
2023-01-29,36019.266383,1.307881,6379.164551
2023-01-30,34242.068733,1.307702,6312.797682
2023-01-31,34280.962082,1.301133,6230.845245
2023-02-01,34629.675003,1.302178,6269.171536
2023-02-02,33248.942127,1.30892,6399.272948
2023-02-03,33053.246414,1.312366,6594.123533
2023-02-04,33880.014018,1.312645,6524.771579
2023-02-05,33136.710262,1.315603,6608.617336
2023-02-06,32679.534453,1.307347,6560.068114
2023-02-07,32670.920624,1.303341,6490.581699
2023-02-08,33401.453035,1.31308,6353.561475
2023-02-09,32364.002593,1.304976,6414.010308
2023-02-10,30111.740736,1.310676,6485.507338
2023-02-11,31240.669148,1.311837,6372.033494
2023-02-12,29740.029731,1.316166,6421.129777
2023-02-13,28381.061703,1.314727,6320.293891
2023-02-14,27397.291536,1.312,6273.438238
2023-02-15,27077.668796,1.310927,6179.08117
2023-02-16,27004.108924,1.301606,6219.783512
2023-02-17,27212.58514,1.297044,6209.712832
2023-02-18,27393.639622,1.298875,6243.399214
2023-02-19,28641.289376,1.299801,6280.427089
2023-02-20,29230.015498,1.304278,6241.700706
2023-02-21,28176.577548,1.303556,6279.664308
2023-02-22,28979.287947,1.302823,6303.748016
2023-02-23,28378.409756,1.298903,6271.224463
2023-02-24,28476.460963,1.301328,6334.812864
2023-02-25,27807.876055,1.30542,6321.08384
2023-02-26,27848.220232,1.301983,6379.270637
2023-02-27,28353.572865,1.302579,6333.023307
2023-02-28,28876.384407,1.30962,6274.200487
2023-03-01,29719.804108,1.305904,6335.554412
2023-03-02,30799.11906,1.315369,6375.243042
2023-03-03,30434.727356,1.318336,6280.17107
2023-03-04,29218.218641,1.325129,6270.611269
2023-03-05,27849.400148,1.32486,6331.666047
2023-03-06,27945.856595,1.334934,6200.130851
2023-03-07,28933.450971,1.338799,6183.659042
2023-03-08,31216.099439,1.330368,6269.799173
2023-03-09,31108.10789,1.328387,6281.106584
2023-03-10,30912.707319,1.323266,6368.313316
2023-03-11,30574.732622,1.326539,6266.336468
2023-03-12,29917.630716,1.317726,6346.036879
2023-03-13,31270.799499,1.319443,6365.841213
2023-03-14,33751.069751,1.314939,6246.644243
2023-03-15,33896.969041,1.308784,6244.930742
2023-03-16,34627.711138,1.302614,6295.969613
2023-03-17,33925.158783,1.298012,6286.88736
2023-03-18,34440.524486,1.303608,6257.632397
2023-03-19,33281.974906,1.308974,6305.375009
2023-03-20,32599.604381,1.303376,6358.714771
2023-03-21,32720.006708,1.306802,6504.220604
2023-03-22,34732.697037,1.301698,6569.916932
2023-03-23,38827.866158,1.293864,6473.994607
2023-03-24,37509.411948,1.293304,6514.353797
2023-03-25,36936.575357,1.29102,6520.957515
2023-03-26,37391.784057,1.288152,6486.685682
2023-03-27,37851.748104,1.292265,6496.223804
2023-03-28,36577.20239,1.295276,6540.227151
2023-03-29,35921.976189,1.278188,6658.925722
2023-03-30,35484.075286,1.279354,6595.300615
2023-03-31,35441.497335,1.278055,6572.123057
2023-04-01,35970.65988,1.275855,6523.111402
2023-04-02,36084.770137,1.278638,6512.721514
2023-04-03,36731.404464,1.282652,6520.209962
2023-04-04,38063.547711,1.281772,6630.187649
2023-04-05,36257.712394,1.289349,6632.866238
2023-04-06,37065.769557,1.294694,6544.909948
2023-04-07,37829.456594,1.285744,6622.879979
2023-04-08,37741.528972,1.291449,6622.870797
2023-04-09,36292.833707,1.28967,6674.18263
2023-04-10,37241.309962,1.296343,6531.309689
2023-04-11,36902.171923,1.30069,6530.039278
2023-04-12,37028.65766,1.295879,6506.450625
2023-04-13,36584.67104,1.293193,6557.234135
2023-04-14,37183.361538,1.291957,6603.027375
2023-04-15,36651.93691,1.284573,6613.424092
2023-04-16,35945.590935,1.28535,6595.768361
2023-04-17,37917.525295,1.292652,6651.787444
2023-04-18,36187.58922,1.28855,6701.741411
2023-04-19,36136.417045,1.288258,6561.862858
2023-04-20,35486.5805,1.280087,6627.340874
2023-04-21,34315.533911,1.28713,6685.72647
2023-04-22,33345.885818,1.285737,6663.716767
2023-04-23,36153.056211,1.304304,6591.304684
2023-04-24,35035.04209,1.306691,6649.833468
2023-04-25,35469.628633,1.299919,6650.29057
2023-04-26,36476.657189,1.290989,6578.54922
2023-04-27,35992.461409,1.292646,6682.15933
2023-04-28,34330.702071,1.298058,6747.277783
2023-04-29,33513.36755,1.300372,6746.036263
2023-04-30,34125.349248,1.311957,6785.188519
2023-05-01,32183.855186,1.305059,6717.492477
2023-05-02,33809.285639,1.308118,6737.042774
2023-05-03,35122.684757,1.302444,6761.659469
2023-05-04,36902.74309,1.306223,6748.448227
2023-05-05,35735.894122,1.304448,6803.808259
2023-05-06,33715.239203,1.301105,6767.09609
2023-05-07,35569.074554,1.299065,6586.479761
2023-05-08,35689.453836,1.302296,6524.142674
2023-05-09,36891.232265,1.292927,6626.268099
2023-05-10,36878.177371,1.289443,6600.111191
2023-05-11,35911.716022,1.291792,6523.815711
2023-05-12,37009.693161,1.291973,6581.107735
2023-05-13,37636.125503,1.287053,6570.184588
2023-05-14,37349.527345,1.291569,6590.174562
2023-05-15,35076.840581,1.288899,6534.383302
2023-05-16,36922.775721,1.282321,6569.619731
2023-05-17,38538.194997,1.291436,6498.479214
2023-05-18,38714.136187,1.291898,6518.933075
2023-05-19,38497.941519,1.281119,6493.529285
2023-05-20,37663.241894,1.276228,6504.335639
2023-05-21,38713.399487,1.274571,6537.180935
2023-05-22,38448.698611,1.276998,6561.085941
2023-05-23,39187.105987,1.283006,6566.022
2023-05-24,38409.935988,1.288212,6444.189591
2023-05-25,38655.044346,1.28227,6467.755467
2023-05-26,39689.57077,1.259287,6365.861391
2023-05-27,39807.611086,1.251361,6450.808737
2023-05-28,39174.051266,1.245592,6481.410153
2023-05-29,40430.695031,1.241062,6466.740277
2023-05-30,40657.593337,1.243006,6465.851755
2023-05-31,42162.4053,1.238112,6537.873506
2023-06-01,43903.169477,1.23741,6454.056241
2023-06-02,43204.010155,1.233574,6439.132984
2023-06-03,43450.842448,1.230849,6568.645542
2023-06-04,41715.4869,1.232804,6580.062284
2023-06-05,41784.32284,1.224297,6580.301077
2023-06-06,40139.767187,1.221917,6546.894332
2023-06-07,41457.63104,1.217978,6400.478601
2023-06-08,38739.224412,1.212682,6452.018529
2023-06-09,39544.678763,1.206666,6499.293859
2023-06-10,38328.487079,1.205302,6362.448912
2023-06-11,35314.444963,1.200415,6306.155274
2023-06-12,35737.549356,1.207125,6296.360487
2023-06-13,36063.753736,1.213176,6319.189
2023-06-14,38052.244539,1.212833,6358.796924
2023-06-15,39408.061379,1.217302,6380.969226
2023-06-16,39674.636754,1.220868,6335.680207
2023-06-17,38354.097314,1.221908,6274.305971
2023-06-18,39534.609816,1.221355,6336.748105
2023-06-19,39311.192257,1.223617,6246.115187
2023-06-20,42192.35015,1.215485,6278.001849
2023-06-21,43508.190469,1.214319,6272.644788
2023-06-22,45007.985683,1.212846,6183.126992
2023-06-23,44522.307199,1.209557,6169.041178
2023-06-24,46774.736685,1.19953,6074.488408
2023-06-25,47971.718525,1.201941,6075.104062
2023-06-26,48456.797242,1.198514,6105.782767
2023-06-27,48907.407027,1.205568,6187.225012
2023-06-28,50682.08039,1.211612,6224.361771
2023-06-29,50266.509683,1.214585,6279.388989
2023-06-30,48156.747696,1.226439,6241.59502
2023-07-01,49056.290516,1.223949,6201.881262
2023-07-02,47636.645706,1.220194,6258.546106
2023-07-03,46134.255046,1.221214,6354.850317
2023-07-04,44315.668793,1.22752,6329.163075
2023-07-05,44944.933219,1.233734,6288.168363
2023-07-06,46419.148865,1.233169,6260.27482
2023-07-07,46347.542823,1.234516,6205.057221
2023-07-08,47714.407237,1.247095,6165.041101
2023-07-09,48976.140308,1.242738,6141.105357
2023-07-10,47890.369718,1.242282,6098.510194
2023-07-11,47104.524382,1.237335,6127.779758
2023-07-12,44308.03532,1.236799,6145.38825
2023-07-13,43346.956947,1.237412,6194.593989
2023-07-14,43672.145725,1.235561,6128.517457
2023-07-15,43814.191795,1.233361,6188.171721
2023-07-16,42964.697532,1.231608,6287.243357
2023-07-17,43116.595438,1.227156,6208.128447
2023-07-18,42035.431833,1.221287,6208.473451
2023-07-19,42870.440665,1.221212,6195.329213
2023-07-20,40294.66995,1.221986,6116.436865
2023-07-21,39467.896378,1.222174,6084.42061
2023-07-22,37918.964129,1.231846,6110.908274
2023-07-23,39795.96775,1.230105,6074.781492
2023-07-24,39716.069829,1.232224,6072.555547
2023-07-25,40775.956098,1.229633,6072.798479
2023-07-26,37723.670535,1.220076,6187.823257
2023-07-27,39106.930018,1.227042,6195.699876
2023-07-28,38362.415208,1.235076,6268.304519
2023-07-29,37009.414355,1.222885,6219.086502
2023-07-30,35643.426647,1.221058,6273.765438
2023-07-31,37241.068838,1.219029,6326.774584
2023-08-01,35534.814913,1.221186,6258.943354
2023-08-02,34927.912956,1.210918,6290.948972
2023-08-03,36040.736899,1.21201,6244.344675
2023-08-04,33067.615947,1.213574,6239.808051
2023-08-05,36501.936974,1.218163,6265.789203
2023-08-06,36939.154829,1.22285,6270.767143
2023-08-07,34647.760563,1.229678,6209.024982
2023-08-08,34088.397487,1.230177,6157.985224
2023-08-09,33719.67643,1.236447,6104.260192
2023-08-10,32533.082761,1.233402,6100.646679
2023-08-11,32662.175258,1.22379,6165.295395
2023-08-12,31357.644775,1.213596,6177.15628
2023-08-13,32785.228379,1.219006,6136.745798
2023-08-14,33041.367989,1.212757,6132.422948
2023-08-15,34909.364237,1.21495,6149.664181
2023-08-16,33510.617958,1.21877,6122.123598
2023-08-17,33686.475396,1.226619,6019.685723
2023-08-18,32434.266461,1.228429,6120.51951
2023-08-19,33171.669486,1.240124,6094.311087
2023-08-20,34152.597061,1.245101,6141.616945
2023-08-21,32547.307562,1.236155,6161.116798
2023-08-22,32325.944315,1.228447,6163.442095
2023-08-23,30463.414681,1.212883,6115.0077
2023-08-24,30661.735002,1.209119,6106.718368
2023-08-25,31765.404096,1.212981,6094.946533
2023-08-26,31389.647513,1.224962,5997.54152
2023-08-27,29056.982524,1.221889,6095.080995
2023-08-28,26751.524317,1.217003,6170.931852
2023-08-29,27553.457413,1.224041,6244.910044
2023-08-30,26379.270322,1.214104,6286.873768
2023-08-31,25437.515503,1.21983,6388.048727
2023-09-01,25295.998551,1.221814,6402.053159
2023-09-02,25641.845872,1.213834,6324.946694
2023-09-03,24721.304748,1.218352,6241.45243
2023-09-04,25458.047026,1.224811,6233.471894
2023-09-05,26925.553972,1.21223,6188.198764
2023-09-06,28227.105194,1.209973,6267.699417
2023-09-07,28835.477686,1.211818,6239.787285
2023-09-08,29189.439027,1.223017,6211.418093
2023-09-09,31131.890793,1.217576,6198.966022
2023-09-10,30278.269126,1.223323,6190.38886
2023-09-11,31543.149549,1.237447,6094.995912
2023-09-12,31320.800556,1.231591,6055.276388
2023-09-13,30936.593242,1.228181,6031.40836
2023-09-14,31407.539969,1.231969,6020.558999
2023-09-15,31858.37788,1.231847,6024.587902
2023-09-16,31854.930509,1.237908,5907.195681
2023-09-17,29069.707183,1.246476,5937.35087
2023-09-18,29450.646152,1.247573,5941.566641
2023-09-19,29480.714625,1.243075,5969.016671
2023-09-20,29943.944395,1.2473,5905.924009
2023-09-21,29169.64914,1.250379,5921.88237
2023-09-22,31271.098159,1.248951,5896.367285
2023-09-23,32147.737793,1.248523,5871.368003
2023-09-24,31019.902969,1.253395,5885.461486
2023-09-25,30883.745936,1.258582,5950.017682
2023-09-26,31624.263147,1.252544,5873.61415
2023-09-27,33023.713077,1.255974,5925.938921
2023-09-28,32741.135037,1.256252,5968.900564
2023-09-29,32407.959022,1.255978,6027.488693
2023-09-30,32920.369126,1.251861,5970.053759
2023-10-01,33432.886386,1.246423,5998.31633
2023-10-02,34088.52214,1.246197,6112.504026
2023-10-03,32498.037744,1.241477,6221.579889
2023-10-04,31669.323357,1.246143,6260.248991
2023-10-05,32484.742529,1.244698,6286.371019
2023-10-06,32476.686015,1.246051,6259.705854
2023-10-07,33930.106804,1.237697,6226.672622
2023-10-08,36424.297645,1.234612,6233.769865
2023-10-09,35301.717605,1.236009,6201.251716
2023-10-10,34865.577538,1.232115,6218.626504
2023-10-11,32922.166459,1.232913,6128.630026
2023-10-12,33636.682567,1.229056,6124.031864
2023-10-13,32935.6246,1.230335,6136.446348
2023-10-14,33137.439968,1.238341,6149.584218
2023-10-15,33857.89851,1.233614,6099.396586
2023-10-16,34575.710299,1.223618,6080.231054
2023-10-17,35589.490586,1.221141,6148.188854
2023-10-18,34485.129345,1.221489,6066.212965
2023-10-19,34653.866395,1.219267,6082.741914
2023-10-20,33929.007359,1.217183,6135.451529
2023-10-21,34794.622631,1.217953,6236.082065
2023-10-22,34693.419605,1.216499,6247.636769
2023-10-23,32161.055541,1.214633,6302.590328
2023-10-24,31632.672694,1.211322,6282.947075
2023-10-25,32453.960838,1.21458,6250.777383
2023-10-26,31049.979919,1.228136,6135.460931
2023-10-27,29933.005973,1.229758,6147.430391
2023-10-28,30562.824477,1.227508,6193.509906
2023-10-29,30043.896003,1.229349,6136.408807
2023-10-30,29889.875385,1.224975,6038.885617
2023-10-31,30043.825408,1.223811,6130.853755
2023-11-01,30436.820741,1.231751,6032.118551
2023-11-02,30817.378924,1.2316,6114.707066
2023-11-03,30101.601295,1.223051,6101.315588
2023-11-04,30484.327526,1.222524,6126.236646
2023-11-05,31556.598681,1.225251,6155.053955
2023-11-06,32069.52579,1.215466,6121.367455
2023-11-07,32667.680999,1.22134,6024.007228
2023-11-08,31785.932963,1.231239,6002.506762
2023-11-09,30789.456621,1.230471,6031.38691
2023-11-10,31600.48452,1.228237,6055.003563
2023-11-11,31923.869695,1.223236,6074.177112
2023-11-12,34621.092986,1.215508,6094.502147
2023-11-13,32706.568947,1.223791,6016.619663
2023-11-14,33417.506995,1.214287,6030.192507
2023-11-15,34183.200362,1.222268,6095.340475
2023-11-16,32256.136935,1.214689,6022.185026
2023-11-17,33031.584555,1.208228,5984.96384
2023-11-18,32651.442305,1.225435,5997.454641
2023-11-19,32442.145948,1.223372,5951.896624
2023-11-20,31045.393893,1.221765,5978.144888
2023-11-21,33632.188868,1.222288,6016.539781
2023-11-22,34632.634375,1.212934,6007.777006
2023-11-23,34888.622721,1.211475,5991.078762
2023-11-24,34254.654107,1.214789,5921.075299
2023-11-25,33392.689856,1.222616,5879.378993
2023-11-26,32028.312453,1.228379,5878.683701
2023-11-27,33623.906662,1.22933,5896.025838
2023-11-28,33402.385203,1.225274,5844.356495
2023-11-29,32332.395806,1.22529,5833.891642
2023-11-30,33024.264234,1.22289,5856.013454
2023-12-01,33488.83052,1.20952,5891.139095
2023-12-02,33763.148372,1.211379,5843.411842
2023-12-03,34791.903853,1.202436,5853.42988
2023-12-04,32556.490615,1.209105,5844.866671
2023-12-05,30791.912421,1.212445,5844.435726
2023-12-06,29605.323764,1.207794,5800.297332
2023-12-07,30176.142358,1.208511,5894.468107
2023-12-08,30291.12436,1.212111,5929.993898
2023-12-09,31244.376172,1.21156,5843.463494
2023-12-10,31462.769883,1.213494,5852.493933
2023-12-11,31785.176597,1.205318,5900.107996
2023-12-12,31599.718568,1.205633,5935.954611
2023-12-13,29964.34416,1.206293,5840.566237
2023-12-14,29966.74168,1.20308,5805.476887
2023-12-15,32170.378008,1.204788,5871.531884
2023-12-16,30318.532283,1.218317,5978.822093
2023-12-17,31952.424192,1.212058,5943.449647
2023-12-18,30767.114542,1.217216,5896.331637
2023-12-19,30027.18669,1.220695,5929.328868
2023-12-20,29490.665925,1.222964,6068.025326
2023-12-21,29380.43211,1.232859,6126.234575
2023-12-22,29729.806707,1.237095,6127.449283
2023-12-23,28756.393811,1.237684,6089.377881
2023-12-24,26554.057173,1.230347,6127.416883
2023-12-25,28015.053061,1.235832,6158.168131
2023-12-26,27610.114726,1.228336,6143.905321
2023-12-27,27623.967337,1.22466,6044.771162
2023-12-28,27516.849633,1.227293,6075.851468
2023-12-29,28341.340722,1.222202,6151.404672
2023-12-30,27824.316997,1.226317,5969.581532
2023-12-31,28035.245476,1.230147,5943.176833
2024-01-01,29120.742383,1.223523,5966.410097
2024-01-02,28808.461744,1.225803,6026.301897
2024-01-03,29088.780631,1.229303,6166.629878
2024-01-04,28307.286374,1.236174,6276.050643
2024-01-05,27163.311454,1.237545,6225.715764
2024-01-06,26382.371265,1.229476,6290.414177
2024-01-07,25500.48126,1.225798,6328.089034
2024-01-08,25760.161642,1.224503,6338.911371
2024-01-09,24159.178152,1.213817,6440.569322
2024-01-10,24848.378945,1.218594,6391.836871
2024-01-11,23712.956233,1.220594,6370.598167
2024-01-12,22404.376362,1.216876,6395.744718
2024-01-13,23230.719465,1.213214,6483.798055
2024-01-14,22806.8121,1.209892,6517.311189
2024-01-15,22211.024126,1.210368,6449.587198
2024-01-16,20773.973606,1.210426,6484.811246
2024-01-17,21523.193655,1.211685,6453.985431
2024-01-18,21324.864511,1.212132,6465.924955
2024-01-19,21103.717899,1.201616,6404.901107
2024-01-20,20225.193179,1.207999,6379.034901
2024-01-21,20029.972753,1.202779,6382.523364
2024-01-22,18641.242547,1.206247,6414.611291
2024-01-23,18272.833911,1.200707,6418.699121
2024-01-24,18303.999034,1.197676,6464.89172
2024-01-25,17357.740758,1.193211,6412.190243
2024-01-26,18780.006399,1.205932,6350.784999
2024-01-27,19946.525002,1.198678,6282.459814
2024-01-28,20973.074099,1.199851,6319.654357
2024-01-29,22373.488538,1.191501,6342.463121
2024-01-30,21684.888022,1.199953,6311.255565
2024-01-31,21035.486004,1.201733,6381.125755
2024-02-01,20962.615301,1.201762,6311.491245
2024-02-02,21225.809933,1.198044,6337.743677
2024-02-03,22199.052972,1.193171,6361.248391
2024-02-04,22854.458198,1.191189,6387.217556
2024-02-05,24018.773567,1.197931,6254.563813
2024-02-06,23993.104905,1.195556,6202.52713
2024-02-07,24206.22952,1.194391,6238.973823
2024-02-08,23836.173249,1.199575,6246.146213
2024-02-09,23084.504732,1.198768,6310.424979
2024-02-10,23363.178218,1.209629,6370.119956
2024-02-11,23540.517307,1.212894,6358.566791
2024-02-12,23823.63386,1.208797,6277.249502
2024-02-13,23035.450431,1.208245,6253.537667
2024-02-14,25200.628588,1.203851,6268.933106
2024-02-15,24063.149487,1.197663,6182.903835
2024-02-16,23413.130315,1.197495,6125.515137
2024-02-17,25018.775424,1.195349,6218.652515
2024-02-18,25215.125974,1.180998,6254.835338
2024-02-19,26708.912028,1.186467,6244.607274
2024-02-20,25820.00854,1.185528,6285.687987
2024-02-21,26280.01148,1.187415,6361.254662
2024-02-22,26829.533142,1.183731,6321.279367
2024-02-23,25396.607111,1.19024,6276.934805
2024-02-24,25209.51258,1.194782,6239.543258
2024-02-25,25763.407094,1.195831,6330.68011
2024-02-26,26965.803024,1.19743,6341.10533
2024-02-27,26928.913599,1.20073,6304.972344
2024-02-28,27603.716422,1.192835,6402.308312
2024-03-01,26694.359658,1.191119,6511.355068
2024-03-02,26136.207834,1.19493,6412.628836
2024-03-03,26820.586453,1.200683,6433.713789
2024-03-04,26142.432271,1.196112,6514.824825
2024-03-05,26395.796769,1.197833,6448.346671
2024-03-06,27496.042322,1.193346,6521.008142
2024-03-07,27369.326208,1.192714,6507.677165
2024-03-08,27017.561175,1.191082,6530.71409
2024-03-09,27311.894545,1.191378,6569.506523
